Date,Open,High,Low,Close,Volume,simple_return,log_return,ma_7,ma_14,ma_21,volatility_7,hl_diff,oc_diff,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_percent,MA_3,MA_5,MA_10,MA_20,Close_MA5_ratio,Close_MA20_ratio,MA5_MA20_gap,daily_return,abs_return,high_low_ratio,open_close_ratio,volatility_5,volatility_10,Volume_MA5,Volume_MA20,Volume_change,Volume_ratio,Trading_value,target_next_close
2025-02-26,199000.0,206000.0,198600.0,203000.0,3849749,0.012468827930174564,0.012391732295163457,208357.14285714287,206335.7142857143,205366.66666666666,0.024378371303031263,7400.0,-4000.0,49.5442651579541,2439.0796441144194,3692.5499433525447,-1253.4702992381253,220712.20430837752,188607.79569162248,0.15686704102782684,0.44829370570826654,202833.33333333334,206000.0,208900.0,204660.0,0.9854368932038835,0.9918889866119418,1340.0,0.012468827930174564,0.012468827930174564,0.03645320197044335,0.020100502512562814,0.0163660908711196,0.026387564040475407,3253976.4,3923709.8,0.05425985721926163,0.9811502879239439,781499047000.0,199200.0
2025-02-27,204500.0,205000.0,198100.0,199200.0,3993419,-0.01871921182266012,-0.018896633891289497,206814.2857142857,206064.2857142857,204400.0,0.024845074446397823,6900.0,5300.0,46.56872196869147,1697.5720622322115,3293.554367128478,-1595.9823048962667,217808.5836078556,189331.4163921444,0.13988882063030508,0.3465437251220333,200900.0,203440.0,207970.0,203570.0,0.97915847424302,0.9785331826890014,-130.0,-0.01871921182266012,0.01871921182266012,0.03463855421686747,-0.02591687041564792,0.014425426890605256,0.021483911842455437,3436611.8,3934802.15,0.037319316142429004,1.0148970260169243,795489064800.0,190200.0
2025-02-28,191600.0,193000.0,188700.0,190200.0,5533027,-0.04518072289156627,-0.04623319503920793,202771.42857142858,205500.0,202933.33333333334,0.017871745489197018,4300.0,1400.0,40.382695580115964,379.32456004834967,2710.7084057124525,-2331.383845664103,218465.92008182936,187774.07991817064,0.151102009470553,0.07904120668208808,197466.66666666666,199580.0,205990.0,203120.0,0.953001302735745,0.9363922804253643,-3540.0,-0.04518072289156627,0.04518072289156627,0.02260778128286015,-0.007306889352818371,0.02055876390978271,0.024526609777787887,4022987.0,3617853.75,0.38553630360350377,1.5293672387945478,1052381735400.0,186100.0
2025-03-04,184800.0,187500.0,184000.0,186100.0,5424556,-0.02155625657202942,-0.021791986463084834,199071.42857142858,204528.57142857142,202309.52380952382,0.017331928355249018,3500.0,-1300.0,37.91199499551475,-984.8787486147776,1971.5909748470065,-2956.4697234617843,219152.75410973167,186607.24589026833,0.16041752868426332,-0.015585741874050003,191833.33333333334,195800.0,203400.0,202880.0,0.9504596527068437,0.9172910094637224,-7080.0,-0.02155625657202942,0.02155625657202942,0.018807092960773777,0.007034632034632035,0.02056112602876383,0.023794586332219862,4490472.8,3492759.35,-0.01960427809226306,1.5530861008216899,1009509871600.0,193100.0
2025-03-05,188200.0,194400.0,186600.0,193100.0,4162368,0.03761418592154753,0.03692402578626366,196728.57142857142,204114.2857142857,202414.2857142857,0.027390093757006437,7800.0,-4900.0,44.19018249611544,-1484.0707568424114,1280.458628509123,-2764.529385351534,218970.07586960704,186989.92413039296,0.15755321578093448,0.19105837644024878,189800.0,194320.0,201710.0,202980.0,0.9937216961712639,0.9513252537195783,-8660.0,0.03761418592154753,0.03761418592154753,0.04039357845675816,0.026036131774707757,0.03231263346508343,0.02866347984333783,4592623.8,3408320.45,-0.23268042582655613,1.2212372812538796,803753260800.0,192400.0
2025-03-06,193500.0,194000.0,190300.0,192400.0,2540131,-0.0036250647332988217,-0.0036316512028626556,194928.57142857142,202964.2857142857,202476.19047619047,0.027133715593117815,3700.0,1100.0,43.71415358096982,-1914.1035751764139,641.5461877720156,-2555.6497629484293,219247.3001514951,186072.6998485049,0.1636958467531342,0.19072724595644278,190533.33333333334,192200.0,199100.0,202660.0,1.0010405827263267,0.9493733346491661,-10460.0,-0.0036250647332988217,0.0036250647332988217,0.019230769230769232,-0.005684754521963824,0.030637293555534528,0.02326232317675452,4330700.2,3323071.1,-0.38973896589633594,0.7643926126046475,488721204400.0,192400.0
2025-03-07,191000.0,192800.0,187900.0,192400.0,2700590,0.0,0.0,193771.42857142858,201707.14285714287,202171.42857142858,0.026635420825051142,4900.0,-1400.0,43.71415358096982,-2229.2107282850775,67.39480456059698,-2296.6055328456746,219305.42533133837,184904.57466866163,0.17021276397257235,0.21788488327907957,192633.33333333334,190840.0,197140.0,202105.0,1.008174386920981,0.9519804062244873,-11265.0,0.0,0.0,0.02546777546777547,0.007329842931937173,0.030493661435372778,0.022692003276631432,4072134.4,3256469.5,0.0631695766871867,0.8292999519878813,519593516000.0,187900.0
2025-03-10,187500.0,191500.0,187300.0,187900.0,2441476,-0.02338877338877343,-0.023666631812186527,191614.2857142857,199985.7142857143,201428.57142857142,0.025989221104186035,4200.0,-400.0,40.46430265877523,-2809.6598000564263,-508.0161163628077,-2301.6436836936186,219673.92741170607,183026.07258829393,0.18201070187937493,0.1329935254107263,190900.0,190380.0,194980.0,201350.0,0.9869734215778968,0.9332008939657314,-10970.0,-0.02338877338877343,0.02338877338877343,0.022352315061202766,0.0021333333333333334,0.024574725875812914,0.023118880176544662,3453824.2,3268228.65,-0.09594718191210072,0.7470334121206605,458753340400.0,187800.0
2025-03-11,182100.0,189000.0,181300.0,187800.0,3521800,-0.000532197977647697,-0.0005323396452571098,189985.7142857143,198400.0,200704.7619047619,0.025991114050710404,7700.0,-5700.0,40.392438291632004,-3240.3858842071495,-1054.490069931676,-2185.8958142754736,220098.41227902207,181571.58772097793,0.19183321910047624,0.16166430403934293,189366.66666666666,190720.0,193260.0,200835.0,0.9846895973154363,0.9350959743072672,-10115.0,-0.000532197977647697,0.000532197977647697,0.041001064962726305,0.03130148270181219,0.022107761668773693,0.022970254943008247,3073273.0,3305331.65,0.4424880686928727,1.065490659613537,661394040000.0,198900.0
2025-03-12,192400.0,199350.0,189700.0,198900.0,4064278,0.0591054313099042,0.057424619085764024,191228.57142857142,197000.0,200742.85714285713,0.03006567513958728,9650.0,-6500.0,50.83099841309122,-2655.451780516596,-1374.6824120486601,-1280.769368467936,220071.6534549193,181518.3465450807,0.1920033213468392,0.4508472773961601,191533.33333333334,191880.0,193100.0,200795.0,1.0365853658536586,0.9905625140068228,-8915.0,0.0591054313099042,0.0591054313099042,0.048516842634489694,0.033783783783783786,0.031043163396965077,0.03069407114057132,3053655.0,3384110.05,0.1540343006417173,1.2009887208012044,808384894200.0,199700.0
2025-03-13,202500.0,204500.0,195500.0,199700.0,3883033,0.004022121669180478,0.004014054561843002,193171.42857142858,196121.42857142858,200742.85714285713,0.027507523060623082,9000.0,2800.0,51.4903530209196,-2103.090852775902,-1520.3641001941087,-582.7267525817933,220098.41227902207,181571.58772097793,0.19183321910047624,0.47054000652739963,195466.66666666666,193340.0,192770.0,200835.0,1.0328954173994,0.994348594617472,-7495.0,0.004022121669180478,0.004022121669180478,0.045067601402103155,-0.013827160493827161,0.030616646697590035,0.03041611845552913,3322235.4,3434058.1,-0.04459463648894091,1.1307417891386287,775441690100.0,204500.0
2025-03-14,198500.0,206000.0,198500.0,204500.0,3397462,0.02403605408112175,0.02375173506108697,194800.0,195764.2857142857,201009.52380952382,0.025759805397352068,7500.0,-6000.0,55.35849508848297,-1263.456611921807,-1468.9826025396485,205.52599061784144,219644.72327382406,181625.27672617594,0.18949558425822072,0.6016585024496914,201033.33333333334,195760.0,193300.0,200635.0,1.0446465059256231,1.0192638373165201,-4875.0,0.02403605408112175,0.02403605408112175,0.03667481662591687,0.030226700251889168,0.030962691784878506,0.03068771772848024,3461609.8,3425210.7,-0.12504941369285294,0.9918986881595342,694780979000.0,206000.0
2025-03-17,207000.0,209500.0,203500.0,206000.0,2584679,0.007334963325183352,0.007308193306724622,196742.85714285713,195835.7142857143,200890.47619047618,0.02524955880161558,6000.0,1000.0,56.525162258498895,-471.5670316296164,-1269.4994883576421,797.9324567280257,219111.1063224758,181758.8936775242,0.18635573949136425,0.6489871578130498,203400.0,199380.0,194880.0,200435.0,1.0332029290801485,1.0277646119689674,-1055.0,0.007334963325183352,0.007334963325183352,0.02912621359223301,-0.004830917874396135,0.02436960433520205,0.025586558055419848,3490250.4,3424511.85,-0.2392324034823642,0.7547583752703323,532443874000.0,203000.0
2025-03-18,208500.0,209000.0,201000.0,203000.0,2696191,-0.014563106796116498,-0.014670189747793742,198257.14285714287,196014.2857142857,200557.14285714287,0.026758137662881105,8000.0,5500.0,53.51297527563214,-85.08297833363758,-1032.6161863528412,947.5332080192036,217906.26346579744,182063.73653420256,0.17922607661372045,0.5841179531162548,204500.0,202420.0,196570.0,199985.0,1.002865329512894,1.0150761307098033,2435.0,-0.014563106796116498,0.014563106796116498,0.03940886699507389,-0.026378896882494004,0.027727745434548787,0.024762130865168694,3325128.6,3434425.3,0.04314346191538676,0.785048665929639,547326773000.0,205500.0
2025-03-19,202000.0,209500.0,201000.0,205500.0,3102000,0.012315270935960632,0.012240054894502006,200771.42857142858,196192.85714285713,200247.61904761905,0.022917698649371286,8500.0,-3500.0,55.634690359826145,418.117724144191,-742.4694042534347,1160.5871283976257,217259.8827063738,182260.1172936262,0.17520907795728688,0.6640010992162072,204833.33333333334,203740.0,197810.0,199760.0,1.0086384607833514,1.028734481377653,3980.0,0.012315270935960632,0.012315270935960632,0.0413625304136253,0.017326732673267328,0.014068926737921926,0.022722241388391178,3132673.0,3492630.6,0.15051196298778535,0.8881557643112902,637461000000.0,210000.0
2025-03-20,207000.0,211000.0,205500.0,210000.0,2779557,0.021897810218978186,0.021661496781179467,203942.85714285713,196964.2857142857,200247.61904761905,0.022294015301554185,5500.0,-3000.0,59.240794092969395,1166.5727733886742,-360.660968725013,1527.2337421136872,215260.65292390334,183409.34707609666,0.15978782375301218,0.8348371351228102,206166.66666666666,205800.0,199570.0,199335.0,1.0204081632653061,1.0535028971329672,6465.0,0.021897810218978186,0.021897810218978186,0.02619047619047619,0.014492753623188406,0.015444815738626832,0.02289503483665748,2911977.8,3454722.45,-0.10394680851063831,0.8045673828298421,583706970000.0,215500.0
2025-03-21,213500.0,219500.0,212000.0,215500.0,5731880,0.026190476190476097,0.025853378826333706,206314.2857142857,198771.42857142858,200104.7619047619,0.0142501520998261,7500.0,-2000.0,63.180038177176314,2178.421341618581,147.15549334370587,2031.2658482748752,216085.30185483652,182934.69814516348,0.16616011081987392,0.9823441569884371,210333.33333333334,208000.0,201880.0,199510.0,1.0360576923076923,1.0801463585785174,8490.0,0.026190476190476097,0.026190476190476097,0.03480278422273782,0.00936768149882904,0.01594899583115486,0.023243565173723647,3378861.4,3587304.35,1.0621559478722689,1.5978237252158434,1235220140000.0,211500.0
2025-03-24,211500.0,214500.0,209500.0,211500.0,1611040,-0.018561484918793503,-0.018735911057469818,208000.0,200585.7142857143,200080.95238095237,0.01825931898307044,5000.0,0.0,58.73413748252585,2627.266557848605,643.1777062446857,1984.088851603919,216460.91282862428,182759.08717137572,0.1688383630942766,0.8527998785858864,212333.33333333334,209100.0,204240.0,199610.0,1.011477761836442,1.0595661540003005,9490.0,-0.018561484918793503,0.018561484918793503,0.02364066193853428,0.0,0.020765990480037473,0.022472543560117787,3184133.6,3537798.8,-0.7189334040489334,0.45537920358840084,340734960000.0,208000.0
2025-03-25,214500.0,215500.0,208000.0,208000.0,2262656,-0.01654846335697402,-0.01668691878501471,208500.0,201650.0,200009.52380952382,0.018905059850965744,7500.0,6500.0,55.08172244001904,2669.7832764578925,1048.4988202873271,1621.2844561705654,216864.434635805,182655.565364195,0.1712498461734581,0.740873205558957,211666.66666666666,210100.0,206260.0,199760.0,0.9900047596382675,1.0412494993992791,10340.0,-0.01654846335697402,0.01654846335697402,0.036057692307692304,-0.030303030303030304,0.021257634296944175,0.023994056573515263,3097426.6,3496575.25,0.40446916277683975,0.6471063364073174,470632448000.0,214000.0
2025-03-26,209000.0,215500.0,208500.0,214000.0,2058540,0.028846153846153744,0.02843793532053341,209642.85714285713,203192.85714285713,200438.09523809524,0.02134433435483891,7000.0,-5000.0,59.7074702505021,3151.3016938702203,1469.059395003906,1682.2422988663143,218689.25977683015,182180.74022316985,0.18214642928460748,0.8715571095689634,211166.66666666666,211800.0,207770.0,200435.0,1.0103871576959396,1.0676778007832963,11365.0,0.028846153846153744,0.028846153846153744,0.03271028037383177,0.023923444976076555,0.023801672541964372,0.018455201293849956,2888734.6,3416921.6,-0.09021079651524577,0.6024545602685177,440527560000.0,207000.0
2025-03-27,208000.0,212000.0,206500.0,207000.0,2287220,-0.032710280373831724,-0.03325722175648235,210214.2857142857,204235.7142857143,200747.61904761905,0.025090802842690524,5500.0,1000.0,52.867152869002034,2934.2428847901756,1762.0960929611601,1172.1467918290155,219094.0899017259,182175.9100982741,0.18400667781519583,0.6724082832329907,209666.66666666666,211200.0,208500.0,200635.0,0.9801136363636364,1.031724275425524,10565.0,-0.032710280373831724,0.032710280373831724,0.026570048309178744,-0.004807692307692308,0.02816780236414774,0.022447400909273777,2790267.2,3338795.15,0.11108844132249063,0.6850435253567444,473454540000.0,199300.0
2025-03-28,203000.0,204500.0,198900.0,199300.0,2673553,-0.037198067632850274,-0.03790756604662007,209328.57142857142,205050.0,200571.42857142858,0.028823536654229653,5600.0,3700.0,46.54970222457103,2116.498884687142,1832.9766513063564,283.52223338078556,219097.50738716818,182182.49261283182,0.18398631765518522,0.46370040732229156,206766.66666666666,207960.0,207980.0,200640.0,0.958357376418542,0.9933213716108453,7320.0,-0.037198067632850274,0.037198067632850274,0.02809834420471651,-0.018226600985221674,0.026190172654401284,0.0245724811733125,2178601.8,3272801.85,0.16890941842061546,0.8169003571053347,532839112900.0,190700.0
2025-03-31,193500.0,195500.0,190500.0,190700.0,4561715,-0.04315102860010034,-0.04410971461237564,206571.42857142858,205257.14285714287,200166.66666666666,0.029629835172266132,5000.0,2800.0,40.69989406918987,765.6567320743343,1619.5126674599521,-853.8559353856178,219064.23053310995,182265.76946689005,0.18338255832466996,0.22920063200285215,199000.0,203800.0,206450.0,200665.0,0.9357212953876349,0.9503401191039793,3135.0,-0.04315102860010034,0.04315102860010034,0.026219192448872573,-0.014470284237726097,0.029116312868991877,0.027397049704943194,2768736.8,3224236.25,0.7062369812754787,1.4148203314816028,869919050500.0,197000.0
2025-04-01,193600.0,198500.0,192000.0,197000.0,2317253,0.03303618248557938,0.03250221613161506,203928.57142857142,205121.42857142858,200490.47619047618,0.03117794030011827,6500.0,-3400.0,46.04866157806942,201.1432879238855,1335.8387915527387,-1134.6955036288532,218398.60087383495,184021.39912616505,0.17085235200869686,0.37753511670607814,195666.66666666666,201600.0,205850.0,201210.0,0.9771825396825397,0.9790765866507629,390.0,0.03303618248557938,0.03303618248557938,0.03299492385786802,0.01756198347107438,0.037799940481676446,0.03001419309890197,2779656.2,3068871.1,-0.4920215313758093,0.755083196553938,456498841000.0,197900.0
2025-04-02,198800.0,201500.0,197300.0,197900.0,2764223,0.004568527918781706,0.0045581238705315165,201985.7142857143,204992.85714285713,201052.38095238095,0.031680654692653805,4200.0,900.0,46.78707910024763,-171.63668442107155,1034.3436963579768,-1205.9803807790483,218292.36512957411,184607.63487042589,0.16721136887142332,0.39461100110677366,195200.0,198380.0,205090.0,201450.0,0.997580401250126,0.9823777612310747,-3070.0,0.004568527918781706,0.004568527918781706,0.021222839818089943,-0.004527162977867203,0.0327461807590629,0.029684953118437534,2920792.8,2998963.85,0.19288787197599921,0.9217260154703099,547039731700.0,194600.0
2025-04-03,189600.0,194600.0,188200.0,194600.0,4177747,-0.016675088428499296,-0.01681568285661541,200071.42857142858,204285.7142857143,201123.80952380953,0.03168556372604235,6400.0,-5000.0,44.38812108972614,-724.9926549543161,682.4764260955183,-1407.4690810498344,218180.77330520927,184939.22669479073,0.1649213465490104,0.2906234604072663,196500.0,195900.0,203550.0,201560.0,0.9933639612046963,0.9654693391545942,-5660.0,-0.016675088428499296,0.016675088428499296,0.0328879753340185,0.026371308016877638,0.03134442572185073,0.028521109034737792,3298898.2,3080844.65,0.5113639529082856,1.3560394874178419,812989566200.0,182200.0
2025-04-04,187900.0,189600.0,178400.0,182200.0,9182017,-0.06372045220966083,-0.06584118492604672,195528.57142857142,202585.7142857143,200638.09523809524,0.03288014317086835,11200.0,5700.0,36.76076994168807,-2139.445422124787,118.09205645145721,-2257.537478576244,219391.15303727772,182708.84696272228,0.1824536487170129,-0.013871727739473837,191566.66666666666,192480.0,200220.0,201050.0,0.9465918536990856,0.9062422283014175,-8570.0,-0.06372045220966083,0.06372045220966083,0.06147091108671789,-0.03033528472591804,0.038194980212550925,0.030891694972142413,4600591.0,3404916.0,1.1978394096147995,2.69669413283617,1672963497400.0,164800.0
